league,year,home & away,scored,missed,result,wins,draws,loses,pts,team,date
Bundesliga,2019,h,4,0,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,a,2,2,d,0,1,0,1,Borussia Dortmund,
Bundesliga,2019,h,2,2,d,0,1,0,1,Borussia Dortmund,
Bundesliga,2019,a,2,2,d,0,1,0,1,Borussia Dortmund,
Bundesliga,2019,h,1,0,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,a,0,0,d,0,1,0,1,Borussia Dortmund,
Bundesliga,2019,h,3,0,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,a,0,4,l,0,0,1,0,Borussia Dortmund,
Bundesliga,2019,h,3,3,d,0,1,0,1,Borussia Dortmund,
Bundesliga,2019,a,2,1,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,h,5,0,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,a,4,0,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,h,3,3,d,0,1,0,1,Borussia Dortmund,
Bundesliga,2019,a,1,2,l,0,0,1,0,Borussia Dortmund,
Bundesliga,2019,a,5,3,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,h,5,1,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,h,5,0,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,a,3,4,l,0,0,1,0,Borussia Dortmund,
Bundesliga,2019,h,4,0,w,1,0,0,3,Borussia Dortmund,
Bundesliga,2019,h,0,0,d,0,1,0,1,Borussia M.Gladbach,
Bundesliga,2019,a,3,1,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,h,1,3,l,0,0,1,0,Borussia M.Gladbach,
Bundesliga,2019,a,1,0,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,h,2,1,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,a,3,0,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,h,5,1,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,a,0,1,l,0,0,1,0,Borussia M.Gladbach,
Bundesliga,2019,h,4,2,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,a,2,1,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,h,3,1,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,a,0,2,l,0,0,1,0,Borussia M.Gladbach,
Bundesliga,2019,h,4,2,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,h,2,1,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,a,1,2,l,0,0,1,0,Borussia M.Gladbach,
Bundesliga,2019,h,2,0,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,a,0,0,d,0,1,0,1,Borussia M.Gladbach,
Bundesliga,2019,a,0,2,l,0,0,1,0,Borussia M.Gladbach,
Bundesliga,2019,h,3,1,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,a,2,2,d,0,1,0,1,Borussia M.Gladbach,
Bundesliga,2019,h,0,0,d,0,1,0,1,Borussia M.Gladbach,
Bundesliga,2019,a,4,1,w,1,0,0,3,Borussia M.Gladbach,
Bundesliga,2019,h,2,1,w,1,0,0,3,Wolfsburg,
Bundesliga,2019,a,3,0,w,1,0,0,3,Wolfsburg,
Bundesliga,2019,h,1,1,d,0,1,0,1,Wolfsburg,
Bundesliga,2019,a,1,1,d,0,1,0,1,Wolfsburg,
Bundesliga,2019,h,1,1,d,0,1,0,1,Wolfsburg,
Bundesliga,2019,a,1,0,w,1,0,0,3,Wolfsburg,
Bundesliga,2019,h,1,0,w,1,0,0,3,Wolfsburg,
Bundesliga,2019,a,1,1,d,0,1,0,1,Wolfsburg,
Bundesliga,2019,h,0,0,d,0,1,0,1,Wolfsburg,
Bundesliga,2019,a,0,3,l,0,0,1,0,Wolfsburg,
Bundesliga,2019,h,0,2,l,0,0,1,0,Wolfsburg,
Bundesliga,2019,a,2,0,w,1,0,0,3,Wolfsburg,
Bundesliga,2019,h,2,3,l,0,0,1,0,Wolfsburg,
Bundesliga,2019,a,0,1,l,0,0,1,0,Wolfsburg,
Bundesliga,2019,h,2,1,w,1,0,0,3,Wolfsburg,
Bundesliga,2019,h,1,1,d,0,1,0,1,Wolfsburg,
Bundesliga,2019,a,0,2,l,0,0,1,0,Wolfsburg,
Bundesliga,2019,a,1,3,l,0,0,1,0,Wolfsburg,
Bundesliga,2019,h,1,2,l,0,0,1,0,Wolfsburg,
Bundesliga,2019,a,4,2,w,1,0,0,3,Wolfsburg,
Bundesliga,2019,h,1,1,d,0,1,0,1,Wolfsburg,
Bundesliga,2019,a,3,2,w,1,0,0,3,Wolfsburg,
Bundesliga,2019,h,1,0,w,1,0,0,3,Eintracht Frankfurt,
Bundesliga,2019,a,1,2,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,h,2,1,w,1,0,0,3,Eintracht Frankfurt,
Bundesliga,2019,a,1,2,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,h,2,2,d,0,1,0,1,Eintracht Frankfurt,
Bundesliga,2019,a,2,1,w,1,0,0,3,Eintracht Frankfurt,
Bundesliga,2019,h,2,2,d,0,1,0,1,Eintracht Frankfurt,
Bundesliga,2019,h,3,0,w,1,0,0,3,Eintracht Frankfurt,
Bundesliga,2019,a,2,4,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,h,5,1,w,1,0,0,3,Eintracht Frankfurt,
Bundesliga,2019,a,0,1,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,h,0,2,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,a,1,2,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,h,2,2,d,0,1,0,1,Eintracht Frankfurt,
Bundesliga,2019,a,0,1,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,h,2,4,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,a,1,2,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,a,2,1,w,1,0,0,3,Eintracht Frankfurt,
Bundesliga,2019,h,2,0,w,1,0,0,3,Eintracht Frankfurt,
Bundesliga,2019,a,1,1,d,0,1,0,1,Eintracht Frankfurt,
Bundesliga,2019,h,5,0,w,1,0,0,3,Eintracht Frankfurt,
Bundesliga,2019,a,0,4,l,0,0,1,0,Eintracht Frankfurt,
Bundesliga,2019,a,1,2,l,0,0,1,0,FC Cologne,
Bundesliga,2019,h,1,3,l,0,0,1,0,FC Cologne,
Bundesliga,2019,a,2,1,w,1,0,0,3,FC Cologne,
Bundesliga,2019,h,0,1,l,0,0,1,0,FC Cologne,
Bundesliga,2019,a,0,4,l,0,0,1,0,FC Cologne,
Bundesliga,2019,h,0,4,l,0,0,1,0,FC Cologne,
Bundesliga,2019,a,1,1,d,0,1,0,1,FC Cologne,
Bundesliga,2019,h,3,0,w,1,0,0,3,FC Cologne,
Bundesliga,2019,a,1,3,l,0,0,1,0,FC Cologne,
Bundesliga,2019,a,0,2,l,0,0,1,0,FC Cologne,
Bundesliga,2019,h,1,2,l,0,0,1,0,FC Cologne,
Bundesliga,2019,a,1,4,l,0,0,1,0,FC Cologne,
Bundesliga,2019,h,1,1,d,0,1,0,1,FC Cologne,
Bundesliga,2019,a,0,2,l,0,0,1,0,FC Cologne,
Bundesliga,2019,h,2,0,w,1,0,0,3,FC Cologne,
Bundesliga,2019,a,4,2,w,1,0,0,3,FC Cologne,
Bundesliga,2019,h,1,0,w,1,0,0,3,FC Cologne,
Bundesliga,2019,h,3,1,w,1,0,0,3,FC Cologne,
Bundesliga,2019,a,1,5,l,0,0,1,0,FC Cologne,
Bundesliga,2019,h,4,0,w,1,0,0,3,FC Cologne,
Bundesliga,2019,a,0,0,d,0,1,0,1,FC Cologne,
Bundesliga,2019,h,1,4,l,0,0,1,0,FC Cologne,
Bundesliga,2019,h,3,0,w,1,0,0,3,Freiburg,
Bundesliga,2019,a,3,1,w,1,0,0,3,Freiburg,
Bundesliga,2019,h,1,2,l,0,0,1,0,Freiburg,
Bundesliga,2019,a,3,0,w,1,0,0,3,Freiburg,
Bundesliga,2019,h,1,1,d,0,1,0,1,Freiburg,
Bundesliga,2019,a,2,1,w,1,0,0,3,Freiburg,
Bundesliga,2019,h,2,2,d,0,1,0,1,Freiburg,
Bundesliga,2019,a,0,2,l,0,0,1,0,Freiburg,
Bundesliga,2019,h,2,1,w,1,0,0,3,Freiburg,
Bundesliga,2019,a,2,2,d,0,1,0,1,Freiburg,
Bundesliga,2019,h,1,0,w,1,0,0,3,Freiburg,
Bundesliga,2019,a,1,1,d,0,1,0,1,Freiburg,
Bundesliga,2019,a,2,4,l,0,0,1,0,Freiburg,
Bundesliga,2019,h,1,0,w,1,0,0,3,Freiburg,
Bundesliga,2019,a,0,1,l,0,0,1,0,Freiburg,
Bundesliga,2019,h,1,3,l,0,0,1,0,Freiburg,
Bundesliga,2019,a,2,2,d,0,1,0,1,Freiburg,
Bundesliga,2019,a,2,1,w,1,0,0,3,Freiburg,
Bundesliga,2019,h,0,2,l,0,0,1,0,Freiburg,
Bundesliga,2019,a,0,4,l,0,0,1,0,Freiburg,
Bundesliga,2019,h,1,0,w,1,0,0,3,Freiburg,
Bundesliga,2019,a,1,1,d,0,1,0,1,Freiburg,
Bundesliga,2019,a,4,0,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,h,2,1,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,a,3,1,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,h,1,1,d,0,1,0,1,RasenBallsport Leipzig,
Bundesliga,2019,a,3,0,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,h,1,3,l,0,0,1,0,RasenBallsport Leipzig,
Bundesliga,2019,a,1,1,d,0,1,0,1,RasenBallsport Leipzig,
Bundesliga,2019,h,1,1,d,0,1,0,1,RasenBallsport Leipzig,
Bundesliga,2019,a,1,2,l,0,0,1,0,RasenBallsport Leipzig,
Bundesliga,2019,h,8,0,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,a,4,2,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,h,4,1,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,a,3,2,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,h,3,1,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,a,3,0,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,a,3,3,d,0,1,0,1,RasenBallsport Leipzig,
Bundesliga,2019,h,3,1,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,h,3,1,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,a,0,2,l,0,0,1,0,RasenBallsport Leipzig,
Bundesliga,2019,h,2,2,d,0,1,0,1,RasenBallsport Leipzig,
Bundesliga,2019,a,0,0,d,0,1,0,1,RasenBallsport Leipzig,
Bundesliga,2019,h,3,0,w,1,0,0,3,RasenBallsport Leipzig,
Bundesliga,2019,a,2,3,l,0,0,1,0,Paderborn,
Bundesliga,2019,h,1,3,l,0,0,1,0,Paderborn,
Bundesliga,2019,a,1,1,d,0,1,0,1,Paderborn,
Bundesliga,2019,h,1,5,l,0,0,1,0,Paderborn,
Bundesliga,2019,a,1,2,l,0,0,1,0,Paderborn,
Bundesliga,2019,h,2,3,l,0,0,1,0,Paderborn,
Bundesliga,2019,h,1,2,l,0,0,1,0,Paderborn,
Bundesliga,2019,a,0,3,l,0,0,1,0,Paderborn,
Bundesliga,2019,h,2,0,w,1,0,0,3,Paderborn,
Bundesliga,2019,a,0,3,l,0,0,1,0,Paderborn,
Bundesliga,2019,h,0,1,l,0,0,1,0,Paderborn,
Bundesliga,2019,a,3,3,d,0,1,0,1,Paderborn,
Bundesliga,2019,h,2,3,l,0,0,1,0,Paderborn,
Bundesliga,2019,a,1,0,w,1,0,0,3,Paderborn,
Bundesliga,2019,h,1,1,d,0,1,0,1,Paderborn,
Bundesliga,2019,a,0,2,l,0,0,1,0,Paderborn,
Bundesliga,2019,h,2,1,w,1,0,0,3,Paderborn,
Bundesliga,2019,h,1,4,l,0,0,1,0,Paderborn,
Bundesliga,2019,a,2,0,w,1,0,0,3,Paderborn,
Bundesliga,2019,h,2,4,l,0,0,1,0,Paderborn,
Bundesliga,2019,a,1,1,d,0,1,0,1,Paderborn,
Bundesliga,2019,h,1,2,l,0,0,1,0,Paderborn,
Bundesliga,2019,a,3,1,w,1,0,0,3,Fortuna Duesseldorf,
Bundesliga,2019,h,1,3,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,a,1,2,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,h,1,1,d,0,1,0,1,Fortuna Duesseldorf,
Bundesliga,2019,a,1,2,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,h,1,2,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,a,1,3,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,h,1,0,w,1,0,0,3,Fortuna Duesseldorf,
Bundesliga,2019,a,0,2,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,h,2,0,w,1,0,0,3,Fortuna Duesseldorf,
Bundesliga,2019,a,3,3,d,0,1,0,1,Fortuna Duesseldorf,
Bundesliga,2019,h,0,4,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,a,1,1,d,0,1,0,1,Fortuna Duesseldorf,
Bundesliga,2019,a,0,5,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,h,0,3,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,a,0,3,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,h,2,1,w,1,0,0,3,Fortuna Duesseldorf,
Bundesliga,2019,h,0,1,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,a,0,3,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,h,1,1,d,0,1,0,1,Fortuna Duesseldorf,
Bundesliga,2019,a,1,1,d,0,1,0,1,Fortuna Duesseldorf,
Bundesliga,2019,h,1,4,l,0,0,1,0,Fortuna Duesseldorf,
Bundesliga,2019,h,0,4,l,0,0,1,0,Union Berlin,
Bundesliga,2019,a,1,1,d,0,1,0,1,Union Berlin,
Bundesliga,2019,h,3,1,w,1,0,0,3,Union Berlin,
Bundesliga,2019,h,1,2,l,0,0,1,0,Union Berlin,
Bundesliga,2019,a,0,2,l,0,0,1,0,Union Berlin,
Bundesliga,2019,h,1,2,l,0,0,1,0,Union Berlin,
Bundesliga,2019,a,0,1,l,0,0,1,0,Union Berlin,
Bundesliga,2019,h,2,0,w,1,0,0,3,Union Berlin,
Bundesliga,2019,a,1,2,l,0,0,1,0,Union Berlin,
Bundesliga,2019,h,1,0,w,1,0,0,3,Union Berlin,
Bundesliga,2019,a,3,2,w,1,0,0,3,Union Berlin,
Bundesliga,2019,h,2,0,w,1,0,0,3,Union Berlin,
Bundesliga,2019,a,1,2,l,0,0,1,0,Union Berlin,
Bundesliga,2019,h,2,0,w,1,0,0,3,Union Berlin,
Bundesliga,2019,a,1,1,d,0,1,0,1,Union Berlin,
Bundesliga,2019,h,0,2,l,0,0,1,0,Union Berlin,
Bundesliga,2019,a,1,2,l,0,0,1,0,Union Berlin,
Bundesliga,2019,a,1,3,l,0,0,1,0,Union Berlin,
Bundesliga,2019,h,2,0,w,1,0,0,3,Union Berlin,
Bundesliga,2019,a,0,5,l,0,0,1,0,Union Berlin,
Bundesliga,2019,a,2,0,w,1,0,0,3,Union Berlin,
Bundesliga,2019,h,2,3,l,0,0,1,0,Union Berlin,
EPL,2014,a,1,0,w,1,0,0,3,Aston Villa,
EPL,2014,h,0,0,d,0,1,0,1,Aston Villa,
EPL,2014,h,2,1,w,1,0,0,3,Aston Villa,
EPL,2014,a,1,0,w,1,0,0,3,Aston Villa,
EPL,2014,h,0,3,l,0,0,1,0,Aston Villa,
EPL,2014,a,0,3,l,0,0,1,0,Aston Villa,
EPL,2014,h,0,2,l,0,0,1,0,Aston Villa,
EPL,2014,a,0,3,l,0,0,1,0,Aston Villa,
EPL,2014,a,0,2,l,0,0,1,0,Aston Villa,
EPL,2014,h,1,2,l,0,0,1,0,Aston Villa,
EPL,2014,a,0,0,d,0,1,0,1,Aston Villa,
EPL,2014,h,1,1,d,0,1,0,1,Aston Villa,
EPL,2014,a,1,1,d,0,1,0,1,Aston Villa,
EPL,2014,a,1,0,w,1,0,0,3,Aston Villa,
EPL,2014,h,2,1,w,1,0,0,3,Aston Villa,
EPL,2014,a,0,1,l,0,0,1,0,Aston Villa,
EPL,2014,h,1,1,d,0,1,0,1,Aston Villa,
EPL,2014,a,0,1,l,0,0,1,0,Aston Villa,
EPL,2014,h,0,0,d,0,1,0,1,Aston Villa,
EPL,2014,h,0,0,d,0,1,0,1,Aston Villa,
EPL,2014,a,0,1,l,0,0,1,0,Aston Villa,
EPL,2014,h,0,2,l,0,0,1,0,Aston Villa,
EPL,2014,a,0,5,l,0,0,1,0,Aston Villa,
EPL,2014,h,1,2,l,0,0,1,0,Aston Villa,
EPL,2014,a,0,2,l,0,0,1,0,Aston Villa,
EPL,2014,h,1,2,l,0,0,1,0,Aston Villa,
EPL,2014,a,0,1,l,0,0,1,0,Aston Villa,
EPL,2014,h,2,1,w,1,0,0,3,Aston Villa,
EPL,2014,a,4,0,w,1,0,0,3,Aston Villa,
EPL,2014,h,0,1,l,0,0,1,0,Aston Villa,
EPL,2014,a,1,3,l,0,0,1,0,Aston Villa,
EPL,2014,h,3,3,d,0,1,0,1,Aston Villa,
EPL,2014,a,1,0,w,1,0,0,3,Aston Villa,
EPL,2014,a,2,3,l,0,0,1,0,Aston Villa,
EPL,2014,h,3,2,w,1,0,0,3,Aston Villa,
EPL,2014,h,1,0,w,1,0,0,3,Aston Villa,
EPL,2014,a,1,6,l,0,0,1,0,Aston Villa,
EPL,2014,h,0,1,l,0,0,1,0,Aston Villa,
EPL,2014,a,2,2,d,0,1,0,1,Everton,
EPL,2014,h,2,2,d,0,1,0,1,Everton,
EPL,2014,h,3,6,l,0,0,1,0,Everton,
EPL,2014,a,2,0,w,1,0,0,3,Everton,
EPL,2014,h,2,3,l,0,0,1,0,Everton,
EPL,2014,a,1,1,d,0,1,0,1,Everton,
EPL,2014,a,1,2,l,0,0,1,0,Everton,
EPL,2014,h,3,0,w,1,0,0,3,Everton,
EPL,2014,a,3,1,w,1,0,0,3,Everton,
EPL,2014,h,0,0,d,0,1,0,1,Everton,
EPL,2014,a,1,1,d,0,1,0,1,Everton,
EPL,2014,h,2,1,w,1,0,0,3,Everton,
EPL,2014,a,1,2,l,0,0,1,0,Everton,
EPL,2014,h,1,1,d,0,1,0,1,Everton,
EPL,2014,a,0,1,l,0,0,1,0,Everton,
EPL,2014,h,3,1,w,1,0,0,3,Everton,
EPL,2014,a,0,3,l,0,0,1,0,Everton,
EPL,2014,h,0,1,l,0,0,1,0,Everton,
EPL,2014,a,2,3,l,0,0,1,0,Everton,
EPL,2014,a,0,2,l,0,0,1,0,Everton,
EPL,2014,h,1,1,d,0,1,0,1,Everton,
EPL,2014,h,0,0,d,0,1,0,1,Everton,
EPL,2014,a,1,0,w,1,0,0,3,Everton,
EPL,2014,h,0,0,d,0,1,0,1,Everton,
EPL,2014,a,0,1,l,0,0,1,0,Everton,
EPL,2014,h,2,2,d,0,1,0,1,Everton,
EPL,2014,a,0,2,l,0,0,1,0,Everton,
EPL,2014,a,0,2,l,0,0,1,0,Everton,
EPL,2014,h,3,0,w,1,0,0,3,Everton,
EPL,2014,a,2,1,w,1,0,0,3,Everton,
EPL,2014,h,1,0,w,1,0,0,3,Everton,
EPL,2014,a,1,1,d,0,1,0,1,Everton,
EPL,2014,h,1,0,w,1,0,0,3,Everton,
EPL,2014,h,3,0,w,1,0,0,3,Everton,
EPL,2014,a,2,3,l,0,0,1,0,Everton,
EPL,2014,h,0,2,l,0,0,1,0,Everton,
EPL,2014,a,2,1,w,1,0,0,3,Everton,
EPL,2014,h,0,1,l,0,0,1,0,Everton,
EPL,2014,a,1,2,l,0,0,1,0,Southampton,
EPL,2014,h,0,0,d,0,1,0,1,Southampton,
EPL,2014,a,3,1,w,1,0,0,3,Southampton,
EPL,2014,h,4,0,w,1,0,0,3,Southampton,
EPL,2014,a,1,0,w,1,0,0,3,Southampton,
EPL,2014,h,2,1,w,1,0,0,3,Southampton,
EPL,2014,a,0,1,l,0,0,1,0,Southampton,
EPL,2014,h,8,0,w,1,0,0,3,Southampton,
EPL,2014,h,1,0,w,1,0,0,3,Southampton,
EPL,2014,a,1,0,w,1,0,0,3,Southampton,
EPL,2014,h,2,0,w,1,0,0,3,Southampton,
EPL,2014,a,1,1,d,0,1,0,1,Southampton,
EPL,2014,h,0,3,l,0,0,1,0,Southampton,
EPL,2014,a,0,1,l,0,0,1,0,Southampton,
EPL,2014,h,1,2,l,0,0,1,0,Southampton,
EPL,2014,a,0,1,l,0,0,1,0,Southampton,
EPL,2014,h,3,0,w,1,0,0,3,Southampton,
EPL,2014,a,3,1,w,1,0,0,3,Southampton,
EPL,2014,h,1,1,d,0,1,0,1,Southampton,
EPL,2014,h,2,0,w,1,0,0,3,Southampton,
EPL,2014,a,1,0,w,1,0,0,3,Southampton,
EPL,2014,a,2,1,w,1,0,0,3,Southampton,
EPL,2014,h,0,1,l,0,0,1,0,Southampton,
EPL,2014,a,1,0,w,1,0,0,3,Southampton,
EPL,2014,h,0,0,d,0,1,0,1,Southampton,
EPL,2014,h,0,2,l,0,0,1,0,Southampton,
EPL,2014,a,0,1,l,0,0,1,0,Southampton,
EPL,2014,h,1,0,w,1,0,0,3,Southampton,
EPL,2014,a,1,1,d,0,1,0,1,Southampton,
EPL,2014,h,2,0,w,1,0,0,3,Southampton,
EPL,2014,a,0,1,l,0,0,1,0,Southampton,
EPL,2014,h,2,0,w,1,0,0,3,Southampton,
EPL,2014,a,1,2,l,0,0,1,0,Southampton,
EPL,2014,h,2,2,d,0,1,0,1,Southampton,
EPL,2014,a,1,2,l,0,0,1,0,Southampton,
EPL,2014,a,0,2,l,0,0,1,0,Southampton,
EPL,2014,h,6,1,w,1,0,0,3,Southampton,
EPL,2014,a,0,2,l,0,0,1,0,Southampton,
EPL,2014,h,2,2,d,0,1,0,1,Leicester,
EPL,2014,a,0,2,l,0,0,1,0,Leicester,
EPL,2014,h,1,1,d,0,1,0,1,Leicester,
EPL,2014,a,1,0,w,1,0,0,3,Leicester,
EPL,2014,h,5,3,w,1,0,0,3,Leicester,
EPL,2014,a,0,2,l,0,0,1,0,Leicester,
EPL,2014,h,2,2,d,0,1,0,1,Leicester,
EPL,2014,a,0,1,l,0,0,1,0,Leicester,
EPL,2014,a,0,2,l,0,0,1,0,Leicester,
EPL,2014,h,0,1,l,0,0,1,0,Leicester,
EPL,2014,a,0,2,l,0,0,1,0,Leicester,
EPL,2014,h,0,0,d,0,1,0,1,Leicester,
EPL,2014,a,2,3,l,0,0,1,0,Leicester,
EPL,2014,h,1,3,l,0,0,1,0,Leicester,
EPL,2014,a,1,2,l,0,0,1,0,Leicester,
EPL,2014,h,0,1,l,0,0,1,0,Leicester,
EPL,2014,a,0,2,l,0,0,1,0,Leicester,
EPL,2014,h,1,2,l,0,0,1,0,Leicester,
EPL,2014,a,1,0,w,1,0,0,3,Leicester,
EPL,2014,a,2,2,d,0,1,0,1,Leicester,
EPL,2014,h,1,0,w,1,0,0,3,Leicester,
EPL,2014,h,0,1,l,0,0,1,0,Leicester,
EPL,2014,a,1,3,l,0,0,1,0,Leicester,
EPL,2014,h,0,1,l,0,0,1,0,Leicester,
EPL,2014,a,1,2,l,0,0,1,0,Leicester,
EPL,2014,a,2,2,d,0,1,0,1,Leicester,
EPL,2014,a,0,2,l,0,0,1,0,Leicester,
EPL,2014,h,0,0,d,0,1,0,1,Leicester,
EPL,2014,a,3,4,l,0,0,1,0,Leicester,
EPL,2014,h,2,1,w,1,0,0,3,Leicester,
EPL,2014,a,3,2,w,1,0,0,3,Leicester,
EPL,2014,h,2,0,w,1,0,0,3,Leicester,
EPL,2014,a,1,0,w,1,0,0,3,Leicester,
EPL,2014,h,1,3,l,0,0,1,0,Leicester,
EPL,2014,h,3,0,w,1,0,0,3,Leicester,
EPL,2014,h,2,0,w,1,0,0,3,Leicester,
EPL,2014,a,0,0,d,0,1,0,1,Leicester,
EPL,2014,h,5,1,w,1,0,0,3,Leicester,
EPL,2014,h,2,2,d,0,1,0,1,West Bromwich Albion,
EPL,2014,a,0,0,d,0,1,0,1,West Bromwich Albion,
EPL,2014,a,0,3,l,0,0,1,0,West Bromwich Albion,
EPL,2014,h,0,2,l,0,0,1,0,West Bromwich Albion,
EPL,2014,a,1,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,h,4,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,a,1,2,l,0,0,1,0,West Bromwich Albion,
EPL,2014,h,2,2,d,0,1,0,1,West Bromwich Albion,
EPL,2014,h,2,2,d,0,1,0,1,West Bromwich Albion,
EPL,2014,a,1,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,h,0,2,l,0,0,1,0,West Bromwich Albion,
EPL,2014,a,0,2,l,0,0,1,0,West Bromwich Albion,
EPL,2014,h,0,1,l,0,0,1,0,West Bromwich Albion,
EPL,2014,h,1,2,l,0,0,1,0,West Bromwich Albion,
EPL,2014,a,0,0,d,0,1,0,1,West Bromwich Albion,
EPL,2014,h,1,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,a,2,3,l,0,0,1,0,West Bromwich Albion,
EPL,2014,h,1,3,l,0,0,1,0,West Bromwich Albion,
EPL,2014,a,0,2,l,0,0,1,0,West Bromwich Albion,
EPL,2014,a,1,1,d,0,1,0,1,West Bromwich Albion,
EPL,2014,h,1,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,a,0,0,d,0,1,0,1,West Bromwich Albion,
EPL,2014,h,0,3,l,0,0,1,0,West Bromwich Albion,
EPL,2014,a,2,2,d,0,1,0,1,West Bromwich Albion,
EPL,2014,h,2,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,a,0,0,d,0,1,0,1,West Bromwich Albion,
EPL,2014,h,1,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,a,1,2,l,0,0,1,0,West Bromwich Albion,
EPL,2014,h,1,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,a,0,3,l,0,0,1,0,West Bromwich Albion,
EPL,2014,h,1,4,l,0,0,1,0,West Bromwich Albion,
EPL,2014,h,2,3,l,0,0,1,0,West Bromwich Albion,
EPL,2014,a,2,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,h,0,0,d,0,1,0,1,West Bromwich Albion,
EPL,2014,a,1,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,a,1,1,d,0,1,0,1,West Bromwich Albion,
EPL,2014,h,3,0,w,1,0,0,3,West Bromwich Albion,
EPL,2014,a,1,4,l,0,0,1,0,West Bromwich Albion,
EPL,2014,a,2,2,d,0,1,0,1,Sunderland,
EPL,2014,h,1,1,d,0,1,0,1,Sunderland,
EPL,2014,a,0,1,l,0,0,1,0,Sunderland,
EPL,2014,h,2,2,d,0,1,0,1,Sunderland,
EPL,2014,a,0,0,d,0,1,0,1,Sunderland,
EPL,2014,h,0,0,d,0,1,0,1,Sunderland,
EPL,2014,h,3,1,w,1,0,0,3,Sunderland,
EPL,2014,a,0,8,l,0,0,1,0,Sunderland,
EPL,2014,h,0,2,l,0,0,1,0,Sunderland,
EPL,2014,a,3,1,w,1,0,0,3,Sunderland,
EPL,2014,h,1,1,d,0,1,0,1,Sunderland,
